source,product,market,date_observed,date_reference,price_eur_kg,year,seasonal_flag,notes
Mercasa,Fresones,Mercasevilla,24/03,27/03,"3,63",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,05",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,86",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,69",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"0,80",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"2,00",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,46",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,85",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,32",2026,1,
Mercasa,Fresones,Mercasevilla,24/03,27/03,"1,35",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"4,29",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,50",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,85",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,60",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,30",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"2,25",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,47",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,57",2026,1,
Mercasa,Fresones,Mercamadrid,20/03*,24/03*,"1,40",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"2,75",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,30",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,10",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,00",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,10",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,50",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,35",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"2,00",2026,1,
Mercasa,Fresones,Mercabarna,20/03,24/03,"1,50",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"3,75",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,40",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,10",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,00",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,70",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,60",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,60",2026,1,
Mercasa,Fresones,Mercabilbao,20/03,24/03,"1,25",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"3,50",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"1,10",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"0,80",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"0,70",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"2,25",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"1,40",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"1,60",2026,1,
Mercasa,Fresones,Mercavalencia,20/03,24/03,"1,00",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"3,63",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,05",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,86",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,69",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"0,80",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"2,00",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,46",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,85",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,32",2026,1,
Mercasa,Fresones,Mercasevilla,20/03,24/03,"1,35",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"4,29",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,50",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,85",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,60",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,30",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"2,25",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,47",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,57",2026,1,
Mercasa,Fresones,Mercamadrid,17/03*,20/03*,"1,40",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"6,00",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,30",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,10",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,00",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,30",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,50",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,25",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,50",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,60",2026,1,
Mercasa,Fresones,Mercabarna,17/03,20/03,"1,40",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"5,25",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,40",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,10",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,00",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,70",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,50",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,60",2026,1,
Mercasa,Fresones,Mercabilbao,17/03,20/03,"1,25",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"5,00",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"0,90",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"0,80",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"0,70",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"0,90",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"2,00",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"1,25",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"1,50",2026,1,
Mercasa,Fresones,Mercavalencia,17/03,20/03,"1,40",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"4,40",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"1,16",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"1,79",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"1,72",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"0,80",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"2,00",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"1,50",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"2,08",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"1,52",2026,1,
Mercasa,Fresones,Mercasevilla,17/03,20/03,"1,42",2026,1,
